Time	SecL	RPM	MAP	Boost psi	TPS	TPSADC	MAF	MAFload	MAF volts	MAF Freq	AFR	MAT	CLT	Engine	Batt V	EGO cor1	Fuel: Air cor	Fuel: Warmup cor	Fuel: Baro cor	Fuel: Total cor	Fuel: Accel enrich	Fuel: Accel PW	VE1	PW	Duty Cycle1	VE2	PW2	Duty Cycle2	Seq PW1	Seq PW2	Seq PW3	Seq PW4	Seq PW5	Seq PW6	Seq PW7	Seq PW8	SPK: Spark Advance	SPK: Knock retard	Knock in	SPK: Cold advance	SPK: Traction retard	SPK: CEL retard	SPK: Fuel cut retard	SPK: External advance	SPK: Base Spark Advance	SPK: Idle Correction Advance	SPK: MAT Retard	SPK: Flex Advance	SPK: Spark Table 1	SPK: Spark Table 2	SPK: Spark Table 3	SPK: Spark Table 4	SPK: Revlim Retard	SPK: ALS Timing	SPK: Launch Timing	SPK: 3-step Timing	SPK: Launch VSS Retard	Dwell	Barometer	PWM Idle duty	Closed-loop idle target RPM	Closed-loop idle RPM error	Boost duty	Boost target 1	AFR 1 Target	AFR 2 Target	AFR 1 Error	AFR 2 Error	TPSdot	MAPdot	RPMdot	Wall fuel1	Wall fuel2	EAE1	EAE2	Load	Secondary load	Ign load	Secondary ign load	EAE load	AFR load	Injector timing pri	Injector timing sec	 Sensor 16 	canin1_8	canout1_8	canout9_16	Timing err	Lost sync count	Lost sync reason	Fuel flow cc/min	VSS1	VSS2	VSS1 ms-1	VSS2 ms-1	MPG(USA)	MPG(UK)	Gear	VSS1dot	VSS2dot	Status1	Status2	Status3	Status4	Status5	Status5s	Status6	Status7	Status8	TPS accel	MAP accel	Total accel	Launch retard timer	Launch timed retard	porta	portb	porteh	portk	portmj	portp	portt	CEL status	CEL status2	CEL error code	Fuel Temp2	Fuel Pressure2_kPa	Fuel Pressure2_psi	Fuel Pressure2_bar	Fuel temperature cor	Fuel pressure cor	Engine in cruise state	Engine accelerating slowly	Engine accelerating quickly	Engine decelerating slowly	Engine decelerating quickly	Engine in overrun	Engine idling	TC slip * time	Loop	CAN error bits	CAN error count	Power	Torque
s	s	RPM	kPa		%	ADC	g/sec	kPa	V		AFR	°F	°F	bit	v	%	%	%	%	%	%	ms	%	ms	%	%	ms	%	ms	ms	ms	ms	ms	ms	ms	ms	deg	deg	%	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	ms	kPa	%	rpm	rpm	%	%	AFR	AFR			%/s	kPa/s	rpm/sec	uS	uS	%	%	kPa	%	%	%	kPa	kPa	deg	deg					%			cc/min	MPH	MPH	ms-1	ms-1				ms-2	ms-2										%	%	%	s	deg	bit	bit	bit	bit	bit	bit	bit	bit	bit	bit	°C	kPa	psi	bar	%	%												HP	lbft
10.543	138	4412	13.0	-12.5	-3.1	339	0.00	0.0	0.000	30	19.90	75.1	175.3	1	13.7	101.0	99.4	100	100.5	99	100	0.000	27.9	1.444	5.3	27.9	1.444	5.3	1.373	1.373	1.373	1.373	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	34.9	900	3512	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-370	121	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	399.1	0.0	0.0	0	0	0	5.0	0	0	478	65.1	65.1	29.1	29.1	8.6	10.3	4	-1.6	-1.5	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	149	0	0	0	37.7	185.9	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
10.607	138	4380	13.0	-12.5	-3.1	340	0.00	0.0	0.000	30	19.90	75.1	175.3	1	13.7	102.0	99.4	100	100.5	99	100	0.000	27.9	1.447	5.3	27.9	1.447	5.3	1.376	1.376	1.376	1.376	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	34.9	900	3480	0	0	15.3	15.3	4.6	-15.3	-2.5	0.0	-370	122	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	398.8	0.0	0.0	0	0	0	-4.0	0	0	478	64.9	64.6	29.0	28.9	8.6	10.3	4	-1.6	-1.5	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	1	87	254	128	0	213	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
10.676	138	4335	13.0	-12.5	-3.1	340	0.00	0.0	0.000	30	19.90	75.1	175.3	1	13.7	102.0	99.4	100	100.5	99	100	0.000	27.9	1.447	5.2	27.9	1.447	5.2	1.376	1.376	1.376	1.376	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	34.9	900	3435	0	0	15.3	15.3	4.6	-15.3	1.7	0.0	-420	123	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	398.3	0.0	0.0	0	0	0	4.0	0	0	478	64.2	64.2	28.7	28.7	8.5	10.2	4	-1.9	-1.7	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	213	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
10.745	138	4315	13.0	-12.5	-3.1	340	0.00	0.0	0.000	30	19.90	75.1	175.3	1	13.7	102.0	99.4	100	100.5	99	100	0.000	27.9	1.447	5.2	27.9	1.447	5.2	1.376	1.376	1.376	1.376	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	34.9	900	3415	0	0	15.3	15.3	4.6	-15.3	0.4	0.0	-370	123	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	398.1	0.0	0.0	0	0	0	2.0	0	0	478	63.8	63.8	28.5	28.5	8.4	10.1	4	-1.9	-1.7	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	215	254	136	0	213	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
10.813	138	4286	13.0	-12.5	-3.3	339	0.00	0.0	0.000	30	19.90	75.1	175.3	1	13.7	103.0	99.4	100	100.5	99	100	0.000	27.9	1.449	5.2	27.9	1.449	5.2	1.378	1.378	1.378	1.378	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	34.9	900	3386	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-440	123	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	397.9	0.0	0.0	0	0	0	-3.0	0	0	343	63.5	63.5	28.4	28.4	11.7	14.0	4	-1.9	-1.7	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	136	0	164	0	0	0	37.7	185.9	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
10.878	138	4292	13.0	-12.5	-3.1	340	0.00	0.0	0.000	30	19.90	75.1	175.3	1	13.7	103.0	99.4	100	100.5	99	100	0.000	27.9	1.449	5.2	27.9	1.449	5.2	1.378	1.378	1.378	1.378	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	34.9	900	3392	0	0	15.3	15.3	4.6	-15.3	-1.2	0.0	-360	124	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	398.0	0.0	0.0	0	0	0	-4.0	0	0	343	63.1	63.3	28.2	28.3	11.6	13.9	4	-2.1	-1.9	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	2	8	87	254	136	0	244	0	0	0	37.7	185.9	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
10.947	138	4276	13.0	-12.5	-3.1	339	0.00	0.0	0.000	30	19.90	75.1	175.3	1	13.7	103.0	99.4	100	100.5	99	100	0.000	27.9	1.449	5.2	27.9	1.449	5.2	1.378	1.378	1.378	1.378	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	34.9	900	3376	0	0	15.3	15.3	4.6	-15.3	0.6	0.0	-120	124	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	397.8	0.0	0.0	0	0	0	4.0	0	0	343	62.9	63.1	28.1	28.2	11.6	13.9	4	-2.1	-1.9	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	129	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
11.021	139	4249	13.0	-12.5	-3.1	340	0.00	0.0	0.000	30	19.90	74.9	175.3	1	13.7	104.0	99.4	100	100.5	99	100	0.000	27.9	1.449	5.1	27.9	1.449	5.1	1.384	1.384	1.384	1.384	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	34.9	900	3349	0	0	15.3	15.3	4.6	-15.3	-1.4	0.0	-360	125	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	397.5	0.0	0.0	0	0	0	-6.0	0	0	343	62.6	62.6	28.0	28.0	11.6	13.8	4	-2.1	-1.9	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	1	4	87	254	136	0	192	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
11.121	139	4203	13.0	-12.5	-3.1	340	0.00	0.0	0.000	30	19.90	74.9	175.3	1	13.7	104.0	99.4	100	100.5	99	100	0.000	28.0	1.456	5.1	28.0	1.456	5.1	1.385	1.385	1.385	1.385	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	34.9	900	3303	0	0	15.3	15.3	4.6	-15.3	1.3	0.0	-290	127	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	397.0	0.0	0.0	0	0	0	5.0	0	0	343	62.2	62.0	27.8	27.7	11.5	13.7	4	-2.2	-2.0	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	133	0	0	0	37.6	185.7	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
11.184	139	4168	13.0	-12.5	-3.1	340	0.00	0.0	0.000	30	19.90	74.9	175.6	1	13.7	104.0	99.4	100	100.5	99	100	0.000	28.0	1.455	5.1	28.0	1.455	5.1	1.384	1.384	1.384	1.384	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	34.9	900	3268	0	0	15.3	15.3	4.6	-15.3	0.1	0.0	-390	128	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	396.7	0.0	0.0	0	0	0	4.0	0	0	343	61.5	61.7	27.5	27.6	11.4	13.6	4	-2.2	-2.0	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	245	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
